No,City,Location,Sample category,Sample code,Collection year,Aphid taxa,Wasp taxa,Plant species,Hamiltonella strain,Sequencing method,Sequencing date,Data source
358,London,Parkland Walk,Mummy,PW51,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
359,London,Parkland Walk,Mummy,PW52,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
360,London,Parkland Walk,Mummy,PW53,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
361,London,Parkland Walk,Mummy,PW54,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
362,London,Parkland Walk,Mummy,PW55,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
363,London,Parkland Walk,Mummy,PW56,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
364,London,Parkland Walk,Mummy,PW57,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
365,London,Parkland Walk,Mummy,PW59,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
366,London,Parkland Walk,Mummy,PW6,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
367,London,Parkland Walk,Mummy,PW60,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
368,London,Parkland Walk,Mummy,PW61,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
369,London,Parkland Walk,Mummy,PW62,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
370,London,Parkland Walk,Mummy,PW63,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
371,London,Parkland Walk,Mummy,PW64,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
372,London,Parkland Walk,Mummy,PW65,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
373,London,Parkland Walk,Mummy,PW68,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
374,London,Parkland Walk,Mummy,PW69,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
375,London,Parkland Walk,Mummy,PW7,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
376,London,Parkland Walk,Mummy,PW70,01/06/2021,Macrosiphum euphorbiae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
377,London,Parkland Walk,Mummy,PW71,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
378,London,Parkland Walk,Mummy,PW72,01/06/2021,Macrosiphum rosae,Ephedrus californicus,Rosa sp.,NA,Illumina,2021,This study
379,London,Parkland Walk,Mummy,PW74,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
380,London,Parkland Walk,Mummy,PW75,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
381,London,Parkland Walk,Mummy,PW76,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
382,London,Parkland Walk,Mummy,PW77,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
383,London,Parkland Walk,Mummy,PW78,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
384,London,Parkland Walk,Mummy,PW79,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
385,London,Parkland Walk,Mummy,PW8,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
386,London,Parkland Walk,Mummy,PW82,01/06/2021,Macrosiphum euphorbiae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
387,London,Parkland Walk,Mummy,PW83,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
388,London,Parkland Walk,Mummy,PW84,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
389,London,Parkland Walk,Mummy,PW87,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
390,London,Parkland Walk,Mummy,PW88,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
391,London,Parkland Walk,Mummy,PW9,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
392,London,Parkland Walk,Mummy,PW91,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
393,London,Parkland Walk,Mummy,PW92,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
394,London,Parkland Walk,Mummy,PW93,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
395,London,Parkland Walk,Mummy,PW94,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
396,London,Bushwood,Mummy,BW30,01/06/2021,Macrosiphum gei,Ephedrus lacertosus clade1,Geum urbanum,NA,Illumina,2021,This study
397,London,Bushwood,Mummy,BW32,01/06/2021,Macrosiphum gei,Ephedrus lacertosus clade1,Geum urbanum,NA,Illumina,2021,This study
398,London,Highgate,Mummy,HG51,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Illumina,2021,This study
399,London,Highgate,Mummy,HG52,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Illumina,2021,This study
400,London,Bushwood,Mummy,BW38,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
401,London,Bushwood,Mummy,BW40,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
402,London,Bushwood,Mummy,BW42,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
403,London,Leytonstone station,Mummy,LS29,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
404,London,Parkland Walk,Mummy,PW11,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
405,London,Parkland Walk,Mummy,PW12,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
406,London,Parkland Walk,Mummy,PW13,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
407,London,Parkland Walk,Mummy,PW15,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
408,London,Parkland Walk,Mummy,PW16,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
409,London,Parkland Walk,Mummy,PW17,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
410,London,Parkland Walk,Mummy,PW18,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
411,London,Parkland Walk,Mummy,PW19,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
412,London,Parkland Walk,Mummy,PW20,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
413,London,Parkland Walk,Mummy,PW21,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
414,London,Parkland Walk,Mummy,PW22,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
415,London,Parkland Walk,Mummy,PW23,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
416,London,Parkland Walk,Mummy,PW24,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
417,London,Parkland Walk,Mummy,PW25,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
418,London,Parkland Walk,Mummy,PW26,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
419,London,Parkland Walk,Mummy,PW27,01/06/2021,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
420,London,?,Mummy,1495,2011,Cavariella theobaldi,Praon sp. 82,Heracleum sp.,NA,Illumina,2021,This study
421,London,?,Mummy,1705,2011,Macrosiphum euphorbiae,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
422,London,?,Mummy,1748,2011,Macrosiphum euphorbiae,Toxares deltiger,Geum urbanum,NA,Illumina,2021,This study
423,London,?,Mummy,1783,2011,Sitobion avenae,Aphidius rhopalosiphi clade2,Poa sp.,NA,Illumina,2021,This study
424,London,?,Mummy,285,2011,Metopolophium dirhodum,Aphidius sp. 27,Poa sp.,NA,Illumina,2021,This study
425,London,?,Mummy,303,2011,Metopolophium dirhodum,Aphidius rhopalosiphi clade1,Poa sp.,NA,Illumina,2021,This study
426,London,?,Mummy,308,2011,Sitobion avenae,Aphidius rhopalosiphi clade1,Poa sp.,NA,Illumina,2021,This study
427,London,?,Mummy,323,2011,Sitobion avenae,Aphidius avenae,Poa sp.,NA,Illumina,2021,This study
428,London,?,Mummy,337,2011,Sitobion avenae,Aphidius avenae,Poa sp.,NA,Illumina,2021,This study
429,London,?,Mummy,344,2011,Sitobion avenae,Aphidius avenae,Poa sp.,NA,Illumina,2021,This study
430,London,?,Mummy,356,2011,Metopolophium dirhodum,Praon gallicum,Poa sp.,NA,Illumina,2021,This study
431,London,?,Mummy,361,2011,Metopolophium dirhodum,Ephedrus plagiator,Poa sp.,NA,Illumina,2021,This study
432,London,?,Mummy,397,2011,Metopolophium dirhodum,Aphidius rhopalosiphi clade1,Poa sp.,NA,Illumina,2021,This study
433,London,?,Mummy,600,2011,Macrosiphum rosae,Areopraon silvestre,Rosa sp.,NA,Illumina,2021,This study
434,London,?,Mummy,686,2011,Macrosiphum euphorbiae,Areopraon silvestre,Geum urbanum,NA,Illumina,2021,This study
435,London,?,Mummy,973,2011,Macrosiphum rosae,Aphidius ervi,Rosa sp.,NA,Illumina,2021,This study
436,London,?,Mummy,978,2011,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2021,This study
437,London,Peckham Rye Park,Mummy,PRP1,01/06/2021,Macrosiphum euphorbiae,Praon sp. 37,Geum urbanum,NA,Illumina,2021,This study
438,London,Peckham Rye Park,Mummy,PRP2,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
439,London,Peckham Rye Park,Mummy,PRP4,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
440,London,Peckham Rye Park,Mummy,PRP5,01/06/2021,Macrosiphum gei,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
441,London,Russia Duck Woodland,Mummy,RDW10,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
442,London,Russia Duck Woodland,Mummy,RDW11,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
443,London,Russia Duck Woodland,Mummy,RDW13,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade3,Geum urbanum,NA,Illumina,2021,This study
444,London,Russia Duck Woodland,Mummy,RDW7,01/06/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
445,London,Russia Duck Woodland,Mummy,RDW8,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
446,London,Russia Duck Woodland,Mummy,RDW9,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
447,London,Richmond Park,Mummy,RP14,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2021,This study
448,London,Richmond Park,Mummy,RP15,01/06/2021,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2021,This study
449,London,Richmond Park,Mummy,RP16,01/06/2021,Macrosiphum gei,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
450,London,Richmond Park,Mummy,RP17,01/06/2021,Macrosiphum gei,Aphidius ervi,Geum urbanum,NA,Illumina,2021,This study
451,London,South Norwood Country Park,Mummy,Sncp246,2011,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Illumina,2021,This study
452,London,South Norwood Country Park,Mummy,Sncp247,2011,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Illumina,2021,This study
453,London,South Norwood Country Park,Mummy,Sncp344,2011,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Illumina,2021,This study
454,London,?,Mummy,Unknown25,2011,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Illumina,2021,This study
455,London,Chingford,Mummy,Eggplant_1_1,23/05/2022,Macrosiphum euphorbiae,Praon sp. 37,Solanum melongena,231,Illumina,2022,This study
456,London,Chingford,Mummy,Eggplant_1_3,23/05/2022,Macrosiphum euphorbiae,Praon volucre clade2,Solanum melongena,231,Illumina,2022,This study
457,London,Chingford,Mummy,Eggplant_1_4,23/05/2022,Macrosiphum euphorbiae,Praon sp. 37,Solanum melongena,231,Illumina,2022,This study
458,London,Chingford,Mummy,Eggplant_1_5,23/05/2022,Macrosiphum euphorbiae,Praon volucre clade2,Solanum melongena,231,Illumina,2022,This study
459,London,Chingford,Mummy,Eggplant_1_6,23/05/2022,Macrosiphum euphorbiae,Praon sp. 37,Solanum melongena,NA,Illumina,2022,This study
460,London,Chingford,Mummy,Eggplant_1_7,23/05/2022,Macrosiphum euphorbiae,Praon sp. 37,Solanum melongena,231,Illumina,2022,This study
461,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_21,18/05/2022,Macrosiphum hellebori,Praon volucre clade1,Euphorbia characias,NA,Illumina,2022,This study
462,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_22,18/05/2022,Macrosiphum hellebori,Praon volucre clade1,Euphorbia characias,NA,Illumina,2022,This study
463,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_23,18/05/2022,Macrosiphum euphorbiae,Praon volucre clade1,Euphorbia characias,NA,Illumina,2022,This study
464,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_24,18/05/2022,Macrosiphum hellebori,Praon sp. 37,Euphorbia characias,NA,Illumina,2022,This study
465,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_25,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
466,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_26,18/05/2022,Macrosiphum hellebori,Aphidius ervi,Euphorbia characias,NA,Illumina,2022,This study
467,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_27,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
468,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_28,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
469,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_29,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
470,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_30,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
471,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_31,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade2,Euphorbia characias,NA,Illumina,2022,This study
472,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_32,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
473,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_33,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
474,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_34,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
475,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_35,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
476,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_36,18/05/2022,Macrosiphum euphorbiae,Praon volucre clade1,Euphorbia characias,NA,Illumina,2022,This study
477,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_37,18/05/2022,Macrosiphum hellebori,Praon volucre clade2,Euphorbia characias,NA,Illumina,2022,This study
478,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_38,18/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
479,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_39,18/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
480,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_40,18/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
481,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_41,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
482,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_42,18/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
483,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_43,18/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
484,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_44,18/05/2022,Macrosiphum hellebori,Praon sp. 37,Euphorbia characias,NA,Illumina,2022,This study
485,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_45,06/05/2022,Macrosiphum hellebori,Praon sp. 37,Euphorbia characias,NA,Illumina,2022,This study
486,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_46,06/05/2022,Macrosiphum hellebori,Praon sp. 37,Euphorbia characias,NA,Illumina,2022,This study
487,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_47,18/05/2022,Macrosiphum hellebori,Praon volucre clade1,Euphorbia characias,NA,Illumina,2022,This study
488,London,"Mile End Park, North",Mummy,Euphorbia_1_49,26/05/2022,Macrosiphum hellebori,Aphelinus varipes,Euphorbia characias,NA,Illumina,2022,This study
489,London,"Mile End Park, North",Mummy,Euphorbia_1_50,26/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
490,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_51,27/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
491,London,"Mile End Park, South",Mummy,Euphorbia_1_52,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
492,London,"Mile End Park, South",Mummy,Euphorbia_1_53,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,231,Illumina,2022,This study
493,London,"Mile End Park, South",Mummy,Euphorbia_1_54,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,231,Illumina,2022,This study
494,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_55,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
495,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_56,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
496,London,"Mile End Park, South",Mummy,Euphorbia_1_57,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
497,London,"Mile End Park, South",Mummy,Euphorbia_1_58,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,231,Illumina,2022,This study
498,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_59,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
499,London,"Mile End Park, South",Mummy,Euphorbia_1_60,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
500,London,"Mile End Park, North",Mummy,Euphorbia_1_61,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,231,Illumina,2022,This study
501,London,"Mile End Park, South",Mummy,Euphorbia_1_62,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,231,Illumina,2022,This study
502,London,"Mile End Park, North",Mummy,Euphorbia_1_63,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
503,London,"Mile End Park, South",Mummy,Euphorbia_1_64,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
504,London,"Mile End Park, North",Mummy,Euphorbia_1_65,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
505,London,"Mile End Park, South",Mummy,Euphorbia_1_66,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
506,London,"Mile End Park, North",Mummy,Euphorbia_1_67,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
507,London,"Mile End Park, South",Mummy,Euphorbia_1_68,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
508,London,"Mile End Park, South",Mummy,Euphorbia_1_69,01/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,231,Illumina,2022,This study
509,London,"Mile End Park, South",Mummy,Euphorbia_1_70,04/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
510,London,"Mile End Park, South",Mummy,Euphorbia_1_71,04/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
511,London,"Mile End Park, South",Mummy,Euphorbia_1_72,04/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
512,London,"Mile End Park, North",Mummy,Euphorbia_1_73,04/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
513,London,"Mile End Park, North",Mummy,Euphorbia_1_75,08/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
514,London,"Mile End Park, North",Mummy,Euphorbia_1_76,08/06/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
515,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_77,25/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
516,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_78,25/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
517,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_79,25/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
518,London,"Queen Mary Campus, Mile end",Mummy,Euphorbia_1_80,25/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
519,London,"Mile End Park, South",Mummy,Euphorbia_1_81,25/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
520,London,"Mile End Park, South",Mummy,Euphorbia_1_82,25/05/2022,Macrosiphum hellebori,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Illumina,2022,This study
521,London,"Mile End Park, North",Mummy,Gallium_2_1,06/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2022,This study
522,London,Parkland Walk,Mummy,Gallium_2_10,19/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Gallium aparine,NA,Illumina,2022,This study
523,London,Parkland Walk,Mummy,Gallium_2_11,19/05/2022,Macrosiphum euphorbiae,Aphidius urticae,Gallium aparine,NA,Illumina,2022,This study
524,London,Parkland Walk,Mummy,Gallium_2_12,19/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Gallium aparine,NA,Illumina,2022,This study
525,London,Parkland Walk,Mummy,Gallium_2_13,19/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Gallium aparine,231,Illumina,2022,This study
526,London,Parkland Walk,Mummy,Gallium_2_14,19/05/2022,Macrosiphum euphorbiae,Aphidius urticae,Gallium aparine,NA,Illumina,2022,This study
527,London,Parkland Walk,Mummy,Gallium_2_16,19/05/2022,Macrosiphum euphorbiae,Aphidius urticae,Gallium aparine,NA,Illumina,2022,This study
528,London,Wennington Park,Mummy,Gallium_2_19,25/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Gallium aparine,231,Illumina,2022,This study
529,London,"Mile End Park, North",Mummy,Gallium_2_2,06/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2022,This study
530,London,Parkland Walk,Mummy,Gallium_2_20,25/05/2022,Macrosiphum euphorbiae,Praon dorsale,Gallium aparine,231,Illumina,2022,This study
531,London,Parkland Walk,Mummy,Gallium_2_21,26/05/2022,Macrosiphum euphorbiae,Praon sp. 37,Gallium aparine,231,Illumina,2022,This study
532,London,Parkland Walk,Mummy,Gallium_2_22,27/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Gallium aparine,231,Illumina,2022,This study
533,London,Parkland Walk,Mummy,Gallium_2_23,27/05/2022,Aphis fabae,Lysiphlebus testaceipes,Gallium aparine,NA,Illumina,2022,This study
534,London,Wennington Park,Mummy,Gallium_2_24,27/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2022,This study
535,London,Wennington Park,Mummy,Gallium_2_25,27/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Gallium aparine,NA,Illumina,2022,This study
